course_id,branch,track,course_title,difficulty_level,provider,format,description,skills_taught,tools_covered,prerequisite_course_title,estimated_hours,rating,num_reviews,career_paths,industry_sectors
C017104,Automobile Engineering,Autonomous & EV Automotive Engineer Portfolio,Autonomous & EV Automotive Engineer Portfolio: Capstone — Deep Theory,Capstone,Great Learning,Self-paced Reading,"Learn Autonomous & EV Automotive Engineer Portfolio the applied way -- a rigorous first-principles course with proofs, derivations and links to current research. Skills built: EV Powertrain & Battery Management, MATLAB & Simulink Model-Based Design, Vehicle Dynamics & Chassis Engineering, CAN Bus & Automotive Ethernet, 3D CAD & Mechanical Simulation. Toolchain: matlab, simulink, canalyzer, dspace. Relevant careers: Autonomous & EV Automotive Engineer.",EV Powertrain & Battery Management; MATLAB & Simulink Model-Based Design; Vehicle Dynamics & Chassis Engineering; CAN Bus & Automotive Ethernet; 3D CAD & Mechanical Simulation; end-to-end portfolio project; job-readiness review; technical interview prep; first principles; derivations; research context,matlab; simulink; canalyzer; dspace,Autonomous & EV Automotive Engineer Portfolio: Advanced,41,4.3,1437,Autonomous & EV Automotive Engineer,automotive; mobility
C017105,Automobile Engineering,Autonomous & EV Automotive Engineer Portfolio,Autonomous & EV Automotive Engineer Portfolio: Capstone — Hands-On Lab,Capstone,DataCamp,Interactive Lab,"Learn Autonomous & EV Automotive Engineer Portfolio the applied way -- a lab-first course: you build and break things every module, guided walkthroughs, no long lectures. Skills built: EV Powertrain & Battery Management, MATLAB & Simulink Model-Based Design, Vehicle Dynamics & Chassis Engineering, CAN Bus & Automotive Ethernet, 3D CAD & Mechanical Simulation. Toolchain: matlab, simulink, canalyzer, dspace. Relevant careers: Autonomous & EV Automotive Engineer.",EV Powertrain & Battery Management; MATLAB & Simulink Model-Based Design; Vehicle Dynamics & Chassis Engineering; CAN Bus & Automotive Ethernet; 3D CAD & Mechanical Simulation; end-to-end portfolio project; job-readiness review; technical interview prep; lab exercises; debugging practice,matlab; simulink; canalyzer; dspace,Autonomous & EV Automotive Engineer Portfolio: Advanced,78,4.1,557,Autonomous & EV Automotive Engineer,automotive; mobility
C017106,Automobile Engineering,Autonomous & EV Automotive Engineer Portfolio,Autonomous & EV Automotive Engineer Portfolio: Capstone — Hands-On Lab,Capstone,Coursera,Interactive Lab,"Learn Autonomous & EV Automotive Engineer Portfolio the applied way -- a lab-first course: you build and break things every module, guided walkthroughs, no long lectures. Skills built: EV Powertrain & Battery Management, MATLAB & Simulink Model-Based Design, Vehicle Dynamics & Chassis Engineering, CAN Bus & Automotive Ethernet, 3D CAD & Mechanical Simulation. Toolchain: matlab, simulink, canalyzer, dspace. Relevant careers: Autonomous & EV Automotive Engineer.",EV Powertrain & Battery Management; MATLAB & Simulink Model-Based Design; Vehicle Dynamics & Chassis Engineering; CAN Bus & Automotive Ethernet; 3D CAD & Mechanical Simulation; end-to-end portfolio project; job-readiness review; technical interview prep; lab exercises; debugging practice,matlab; simulink; canalyzer; dspace,Autonomous & EV Automotive Engineer Portfolio: Advanced,47,4.3,2472,Autonomous & EV Automotive Engineer,automotive; mobility
C017107,Automobile Engineering,Autonomous & EV Automotive Engineer Portfolio,Autonomous & EV Automotive Engineer Portfolio: Capstone — Project Track,Capstone,NPTEL,Project-Based,"A Automobile Engineering-focused path through Autonomous & EV Automotive Engineer Portfolio. One large end-to-end project delivered in stages, code review, a shippable portfolio outcome. Covers EV Powertrain & Battery Management, MATLAB & Simulink Model-Based Design, Vehicle Dynamics & Chassis Engineering, CAN Bus & Automotive Ethernet, 3D CAD & Mechanical Simulation; hands-on with matlab, simulink, canalyzer, dspace. Graduates move into roles like Autonomous & EV Automotive Engineer.",EV Powertrain & Battery Management; MATLAB & Simulink Model-Based Design; Vehicle Dynamics & Chassis Engineering; CAN Bus & Automotive Ethernet; 3D CAD & Mechanical Simulation; end-to-end portfolio project; job-readiness review; technical interview prep; portfolio project; real-world scenario,matlab; simulink; canalyzer; dspace,Autonomous & EV Automotive Engineer Portfolio: Advanced,74,4.3,313,Autonomous & EV Automotive Engineer,automotive; mobility
C017108,Automobile Engineering,Autonomous & EV Automotive Engineer Portfolio,Autonomous & EV Automotive Engineer Portfolio: Capstone — Hands-On Lab,Capstone,edX,Interactive Lab,"This course is a portfolio capstone built around Autonomous & EV Automotive Engineer Portfolio for Automobile Engineering learners -- a lab-first course: you build and break things every module, guided walkthroughs, no long lectures. You practise EV Powertrain & Battery Management, MATLAB & Simulink Model-Based Design, Vehicle Dynamics & Chassis Engineering, CAN Bus & Automotive Ethernet, 3D CAD & Mechanical Simulation using matlab, simulink, canalyzer, dspace. Typical next roles: Autonomous & EV Automotive Engineer.",EV Powertrain & Battery Management; MATLAB & Simulink Model-Based Design; Vehicle Dynamics & Chassis Engineering; CAN Bus & Automotive Ethernet; 3D CAD & Mechanical Simulation; end-to-end portfolio project; job-readiness review; technical interview prep; lab exercises; debugging practice,matlab; simulink; canalyzer; dspace,Autonomous & EV Automotive Engineer Portfolio: Advanced,71,4.1,858,Autonomous & EV Automotive Engineer,automotive; mobility
C017109,Computer Engineering / IT,Cloud & DevOps Solutions Architect Portfolio,Cloud & DevOps Solutions Architect Portfolio: Foundations,Beginner,edX,Video Course,"This course is a foundational introduction to Cloud & DevOps Solutions Architect Portfolio for Computer Engineering / IT learners -- structured lectures with graded assignments and readings. You practise Linux Systems Administration & Shell Scripting, AWS / Cloud Architecture, engineering project workflow using linux, bash, docker, systemd. Typical next roles: Cloud & DevOps Solutions Architect.",Linux Systems Administration & Shell Scripting; AWS / Cloud Architecture; engineering project workflow,linux; bash; docker; systemd,,13,4.5,2526,Cloud & DevOps Solutions Architect,cloud; infrastructure
C017110,Computer Engineering / IT,Cloud & DevOps Solutions Architect Portfolio,Cloud & DevOps Solutions Architect Portfolio: Foundations — Industry Practicum,Beginner,Great Learning,Instructor-led Live,"Learn Cloud & DevOps Solutions Architect Portfolio the applied way -- industry case studies and production workflows taught by practitioners, live cohort. Skills built: Linux Systems Administration & Shell Scripting, AWS / Cloud Architecture, engineering project workflow, industry case studies, production workflows. Toolchain: linux, bash, docker, systemd. Relevant careers: Cloud & DevOps Solutions Architect.",Linux Systems Administration & Shell Scripting; AWS / Cloud Architecture; engineering project workflow; industry case studies; production workflows; tooling,linux; bash; docker; systemd,,11,4.2,1862,Cloud & DevOps Solutions Architect,cloud; infrastructure
C017111,Computer Engineering / IT,Cloud & DevOps Solutions Architect Portfolio,Cloud & DevOps Solutions Architect Portfolio: Foundations — Industry Practicum,Beginner,NPTEL,Instructor-led Live,"Learn Cloud & DevOps Solutions Architect Portfolio the applied way -- industry case studies and production workflows taught by practitioners, live cohort. Skills built: Linux Systems Administration & Shell Scripting, AWS / Cloud Architecture, engineering project workflow, industry case studies, production workflows. Toolchain: linux, bash, docker, systemd. Relevant careers: Cloud & DevOps Solutions Architect.",Linux Systems Administration & Shell Scripting; AWS / Cloud Architecture; engineering project workflow; industry case studies; production workflows; tooling,linux; bash; docker; systemd,,14,4.5,1912,Cloud & DevOps Solutions Architect,cloud; infrastructure
C017112,Computer Engineering / IT,Cloud & DevOps Solutions Architect Portfolio,Cloud & DevOps Solutions Architect Portfolio: Foundations — Hands-On Lab,Beginner,DataCamp,Interactive Lab,"Cloud & DevOps Solutions Architect Portfolio taught as a lab-first course: you build and break things every module, guided walkthroughs, no long lectures. Aimed at Computer Engineering / IT students and career changers. Core skills: Linux Systems Administration & Shell Scripting, AWS / Cloud Architecture, engineering project workflow, lab exercises, debugging practice. Tools: linux, bash, docker, systemd. Prepares you for work as Cloud & DevOps Solutions Architect.",Linux Systems Administration & Shell Scripting; AWS / Cloud Architecture; engineering project workflow; lab exercises; debugging practice,linux; bash; docker; systemd,,14,4.2,2114,Cloud & DevOps Solutions Architect,cloud; infrastructure
C017113,Computer Engineering / IT,Cloud & DevOps Solutions Architect Portfolio,Cloud & DevOps Solutions Architect Portfolio: Foundations,Beginner,Udemy,Video Course,"A Computer Engineering / IT-focused path through Cloud & DevOps Solutions Architect Portfolio. Structured lectures with graded assignments and readings. Covers Linux Systems Administration & Shell Scripting, AWS / Cloud Architecture, engineering project workflow; hands-on with linux, bash, docker, systemd. Graduates move into roles like Cloud & DevOps Solutions Architect.",Linux Systems Administration & Shell Scripting; AWS / Cloud Architecture; engineering project workflow,linux; bash; docker; systemd,,15,4.2,861,Cloud & DevOps Solutions Architect,cloud; infrastructure
C017114,Computer Engineering / IT,Cloud & DevOps Solutions Architect Portfolio,Cloud & DevOps Solutions Architect Portfolio: Foundations — Hands-On Lab,Beginner,Pluralsight,Interactive Lab,"A Computer Engineering / IT-focused path through Cloud & DevOps Solutions Architect Portfolio. A lab-first course: you build and break things every module, guided walkthroughs, no long lectures. Covers Linux Systems Administration & Shell Scripting, AWS / Cloud Architecture, engineering project workflow, lab exercises, debugging practice; hands-on with linux, bash, docker, systemd. Graduates move into roles like Cloud & DevOps Solutions Architect.",Linux Systems Administration & Shell Scripting; AWS / Cloud Architecture; engineering project workflow; lab exercises; debugging practice,linux; bash; docker; systemd,,15,4.4,2521,Cloud & DevOps Solutions Architect,cloud; infrastructure
C017115,Computer Engineering / IT,Cloud & DevOps Solutions Architect Portfolio,Cloud & DevOps Solutions Architect Portfolio: Foundations — Deep Theory,Beginner,Udacity,Self-paced Reading,"This course is a foundational introduction to Cloud & DevOps Solutions Architect Portfolio for Computer Engineering / IT learners -- a rigorous first-principles course with proofs, derivations and links to current research. You practise Linux Systems Administration & Shell Scripting, AWS / Cloud Architecture, engineering project workflow, first principles, derivations using linux, bash, docker, systemd. Typical next roles: Cloud & DevOps Solutions Architect.",Linux Systems Administration & Shell Scripting; AWS / Cloud Architecture; engineering project workflow; first principles; derivations; research context,linux; bash; docker; systemd,,15,3.7,842,Cloud & DevOps Solutions Architect,cloud; infrastructure
C017116,Computer Engineering / IT,Cloud & DevOps Solutions Architect Portfolio,Cloud & DevOps Solutions Architect Portfolio: Foundations — Project Track,Beginner,Udemy,Project-Based,"A Computer Engineering / IT-focused path through Cloud & DevOps Solutions Architect Portfolio. One large end-to-end project delivered in stages, code review, a shippable portfolio outcome. Covers Linux Systems Administration & Shell Scripting, AWS / Cloud Architecture, engineering project workflow, portfolio project, real-world scenario; hands-on with linux, bash, docker, systemd. Graduates move into roles like Cloud & DevOps Solutions Architect.",Linux Systems Administration & Shell Scripting; AWS / Cloud Architecture; engineering project workflow; portfolio project; real-world scenario,linux; bash; docker; systemd,,17,4.2,2903,Cloud & DevOps Solutions Architect,cloud; infrastructure
C017117,Computer Engineering / IT,Cloud & DevOps Solutions Architect Portfolio,Cloud & DevOps Solutions Architect Portfolio: Foundations — Hands-On Lab,Beginner,Udacity,Interactive Lab,"A Computer Engineering / IT-focused path through Cloud & DevOps Solutions Architect Portfolio. A lab-first course: you build and break things every module, guided walkthroughs, no long lectures. Covers Linux Systems Administration & Shell Scripting, AWS / Cloud Architecture, engineering project workflow, lab exercises, debugging practice; hands-on with linux, bash, docker, systemd. Graduates move into roles like Cloud & DevOps Solutions Architect.",Linux Systems Administration & Shell Scripting; AWS / Cloud Architecture; engineering project workflow; lab exercises; debugging practice,linux; bash; docker; systemd,,15,3.9,1261,Cloud & DevOps Solutions Architect,cloud; infrastructure
C017118,Computer Engineering / IT,Cloud & DevOps Solutions Architect Portfolio,Cloud & DevOps Solutions Architect Portfolio: Foundations — Crash Course,Beginner,DataCamp,Video Course,"A Computer Engineering / IT-focused path through Cloud & DevOps Solutions Architect Portfolio. A condensed, fast-paced overview of only the essentials, doable in a weekend. Covers Linux Systems Administration & Shell Scripting, AWS / Cloud Architecture, engineering project workflow, essentials only, weekend intensive; hands-on with linux, bash, docker, systemd. Graduates move into roles like Cloud & DevOps Solutions Architect.",Linux Systems Administration & Shell Scripting; AWS / Cloud Architecture; engineering project workflow; essentials only; weekend intensive,linux; bash; docker; systemd,,8,4.1,1901,Cloud & DevOps Solutions Architect,cloud; infrastructure
